Subject,Course Number,Section,Course Title,Credit Hours,Instructor,Attributes,Meeting 1 Days,Meeting 1 Start Time,Meeting 1 End Time,Meeting 1 Class Type,Meeting 1 Building,Meeting 1 Room,Meeting 1 Start Date,Meeting 1 End Date,Meeting 2 Days,Meeting 2 Start Time,Meeting 2 End Time,Meeting 2 Class Type,Meeting 2 Building,Meeting 2 Room,Meeting 2 Start Date,Meeting 2 End Date,Meeting 3 Days,Meeting 3 Start Time,Meeting 3 End Time,Meeting 3 Class Type,Meeting 3 Building,Meeting 3 Room,Meeting 3 Start Date,Meeting 3 End Date
MUSC,1530,005,Applied Music for Majors,1,Eric J Lapin (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1530,006,Applied Music for Majors,1,Janice Elizabeth Crews (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,Tuesday Thursday,05:00  PM,06:15  PM,Class,Brooks Center/Performing Arts,206,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1530,008,Applied Music for Majors,1,Emily Hamlyn (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1530,009,Applied Music for Majors,1,Stephen Wilson (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1530,010,Applied Music for Majors,1,Paul L Buyer (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1530,011,Applied Music for Majors,1,Leslie Taylor Warlick (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1530,012,Applied Music for Majors,1,Christine Lee Lance (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1530,013,Applied Music for Majors,1,Braxton Ballew (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1530,014,Applied Music for Majors,1,Linda L Li-Bleuel (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1530,015,Applied Music for Majors,1,Emily Caroline Blandon Kovar (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1530,016,Applied Music for Majors,1,Linda Dzuris (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1530,017,Applied Music for Majors,1,Linda Dzuris (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1530,018,Applied Music for Majors,1,Steve Newbrough (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1530,019,Applied Music for Majors,1,Adam Michael Knight (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1530,021,Applied Music for Majors,1,Hazen Duane Bannister Jr (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1530,022,Applied Music for Majors,1,Kathryn Layne Mauldin (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1530,025,Applied Music for Majors,1,Charles F Wood (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,Monday Wednesday Friday,04:40  PM,05:30  PM,Class,Brooks Center/Performing Arts,205,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1530,027,Applied Composition for Majors,1,Anthony Bernarducci (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1530,029,Applied Music for Majors,1,Emily Maye Waggoner (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1530,030,Applied Music for Majors,1,Andrew Maguire Stephens (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1540,001,Applied Music for Majors,1,Lisa Sain Odom (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1540,002,Applied Music for Majors,1,Jonathan Edward Doyel (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1540,003,Applied Music for Majors,1,Lea F Kibler (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1540,004,Applied Music for Majors,1,John Stephen Bleuel (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1540,005,Applied Music for Majors,1,Eric J Lapin (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1540,006,Applied Music for Majors,1,Janice Elizabeth Crews (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,Tuesday,06:30  PM,09:15  PM,Class,Brooks Center/Performing Arts,206,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1540,006,Applied Music for Majors,1,Janice Elizabeth Crews (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,Tuesday,06:30  PM,09:15  PM,Class,Brooks Center/Performing Arts,206,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1540,007,Applied Music for Majors,1,,Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1540,008,Applied Music for Majors,1,Emily Hamlyn (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1540,009,Applied Music for Majors,1,Stephen Wilson (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1540,010,Applied Music for Majors,1,Paul L Buyer (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1540,011,Applied Music for Majors,1,Leslie Taylor Warlick (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1540,012,Applied Music for Majors,1,Christine Lee Lance (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1540,013,Applied Music for Majors,1,Braxton Ballew (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1540,014,Applied Music for Majors,1,Linda L Li-Bleuel (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1540,015,Applied Music for Majors,1,Emily Caroline Blandon Kovar (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1540,016,Applied Music for Majors,1,Linda Dzuris (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1540,017,Applied Music for Majors,1,Linda Dzuris (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1540,018,Applied Music for Majors,1,Steve Newbrough (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1540,019,Applied Music for Majors,1,Adam Michael Knight (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1540,021,Applied Music for Majors,1,Hazen Duane Bannister Jr (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1540,022,Applied Music for Majors,1,Kathryn Layne Mauldin (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1540,025,Applied Music for Majors,1,Charles F Wood (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,Monday Wednesday,05:45  PM,07:00  PM,Class,Brooks Center/Performing Arts,205,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1540,027,Applied Composition for Majors,1,Anthony Bernarducci (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1540,029,Applied Music for Majors,1,Emily Maye Waggoner (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,1540,030,Applied Music for Majors,1,Andrew Maguire Stephens (Primary),Consent Required|Applied Lesson Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2100,001,Music Appreciation: Music in the Western World,3,David A. Conley (Primary),CrossCultural Aware Gen Ed Req|Arts & Hum Non-Lit Gen Ed Req,Monday Wednesday Friday,08:00  AM,08:50  AM,Class,Brooks Center/Performing Arts,117,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2100,002,Music Appreciation: Music in the Western World,3,Rhea Beth Jacobus (Primary),CrossCultural Aware Gen Ed Req|Arts & Hum Non-Lit Gen Ed Req,Tuesday Thursday,11:00  AM,12:15  PM,Class,Brooks Center/Performing Arts,205,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2100,005,Music Appreciation: Music in the Western World,3,Rhea Beth Jacobus (Primary),CrossCultural Aware Gen Ed Req|Arts & Hum Non-Lit Gen Ed Req,Tuesday Thursday,09:30  AM,10:45  AM,Class,Brooks Center/Performing Arts,205,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2100,006,Music Appreciation: Music in the Western World,3,David A. Conley (Primary),CrossCultural Aware Gen Ed Req|Arts & Hum Non-Lit Gen Ed Req,Monday Wednesday Friday,10:10  AM,11:00  AM,Class,Brooks Center/Performing Arts,117,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2100,007,Music Appreciation: Music in the Western World,3,Leslie Taylor Warlick (Primary),CrossCultural Aware Gen Ed Req|Arts & Hum Non-Lit Gen Ed Req,Tuesday Thursday,11:00  AM,12:15  PM,Class,Brooks Center/Performing Arts,206,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2100,008,Music Appreciation: Music in the Western World,3,David A. Conley (Primary),CrossCultural Aware Gen Ed Req|Arts & Hum Non-Lit Gen Ed Req,Tuesday Thursday,03:30  PM,04:45  PM,Class,Academic Success Center,118,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2100,011,Music Appreciation: Music in the Western World,3,Rhea Beth Jacobus (Primary),CrossCultural Aware Gen Ed Req|Arts & Hum Non-Lit Gen Ed Req,Tuesday Thursday,08:00  AM,09:15  AM,Class,Brooks Center/Performing Arts,205,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2100,012,Music Appreciation: Music in the Western World,3,Lea F Kibler (Primary),CrossCultural Aware Gen Ed Req|Arts & Hum Non-Lit Gen Ed Req,Tuesday Thursday,02:00  PM,03:15  PM,Class,Brooks Center/Performing Arts,206,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2100,013,Music Appreciation: Music in the Western World,3,Emily Hamlyn (Primary),CrossCultural Aware Gen Ed Req|Arts & Hum Non-Lit Gen Ed Req,Tuesday Thursday,08:00  AM,09:15  AM,Class,Brooks Center/Performing Arts,117,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2100,014,Music in the West World (HON),3,Linda L Li-Bleuel (Primary),CrossCultural Aware Gen Ed Req|Honors Course|Arts & Hum Non-Lit Gen Ed Req,Tuesday Thursday,12:30  PM,01:45  PM,Class,Brooks Center/Performing Arts,205,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2100,015,Music Appreciation: Music in the Western World,3,Eric J Lapin (Primary),CrossCultural Aware Gen Ed Req|Arts & Hum Non-Lit Gen Ed Req,Monday Wednesday Friday,12:20  PM,01:10  PM,Class,Brooks Center/Performing Arts,205,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2420,001,Music Theory III,3,Lauren Hartburg Crosby (Primary),,Tuesday Thursday,09:30  AM,10:45  AM,Class,Brooks Center/Performing Arts,218,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2430,001,Aural Skills III,1,Lauren Hartburg Crosby (Primary),,Monday Wednesday,09:05  AM,09:55  AM,Class,Brooks Center/Performing Arts,218,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2510,001,Applied Music for Non Majors,1,Lisa Sain Odom (Primary),Consent Required|Performing Arts Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2510,002,Applied Music for Non Majors,1,Jonathan Edward Doyel (Primary),Consent Required|Performing Arts Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2510,003,Applied Music for Non Majors,1,Lea F Kibler (Primary),Consent Required|Performing Arts Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2510,004,Applied Music for Non Majors,1,John Stephen Bleuel (Primary),Consent Required|Performing Arts Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2510,005,Applied Music for Non Majors,1,Maria Ivelisse Ortiz Laboy (Primary),Consent Required|Performing Arts Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2510,006,Applied Music for Non Majors,1,Janice Elizabeth Crews (Primary),Consent Required|Performing Arts Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,Thursday,06:30  PM,09:15  PM,Class,Brooks Center/Performing Arts,206,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2510,007,Applied Music for Non Majors,1,,Consent Required|Performing Arts Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2510,008,Applied Music for Non Majors,1,Emily Hamlyn (Primary),Consent Required|Performing Arts Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2510,009,Applied Music for Non Majors,1,Stephen Wilson (Primary),Consent Required|Performing Arts Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2510,010,Applied Music for Non Majors,1,Paul L Buyer (Primary),Consent Required|Performing Arts Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2510,011,Applied Music for Non Majors,1,Leslie Taylor Warlick (Primary),Consent Required|Performing Arts Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2510,012,Applied Music for Non Majors,1,Christine Lee Lance (Primary),Consent Required|Performing Arts Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2510,013,Applied Music for Non Majors,1,Braxton Ballew (Primary),Consent Required|Performing Arts Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2510,014,Applied Music for Non Majors,1,Linda L Li-Bleuel (Primary),Consent Required|Performing Arts Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MUSC,2510,015,Applied Music for Non Majors,1,Emily Caroline Blandon Kovar (Primary),Consent Required|Performing Arts Fee|Arts & Hum Non-Lit Gen Ed Req|Variable Title,None,,,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
